timesteps	evaders	pursuers	evader_capture_status
446	[[27, 33], [33, 27], [22, 28], [9, 1], [25, 13], [13, 30], [29, 0], [35, 35], [39, 11], [25, 34], [25, 30], [19, 13], [17, 39], [8, 26], [31, 33], [10, 39], [30, 14], [23, 39], [10, 11], [17, 17], [24, 15], [29, 30], [7, 32], [11, 37], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[10, 2], [9, 38], [13, 37], [19, 39], [30, 16], [38, 10], [30, 1], [28, 11]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
447	[[27, 34], [34, 27], [21, 28], [8, 1], [24, 13], [14, 30], [28, 0], [35, 34], [39, 12], [25, 35], [24, 30], [19, 14], [16, 39], [8, 25], [32, 33], [11, 39], [30, 13], [23, 38], [10, 12], [16, 17], [23, 15], [29, 29], [8, 32], [11, 36], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[9, 2], [10, 38], [12, 37], [18, 39], [30, 15], [38, 11], [29, 1], [28, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
448	[[28, 34], [35, 27], [21, 27], [7, 1], [23, 13], [14, 31], [27, 0], [35, 35], [39, 13], [24, 35], [23, 30], [18, 14], [15, 39], [9, 25], [32, 32], [12, 39], [31, 13], [24, 38], [9, 12], [16, 18], [23, 16], [29, 28], [8, 31], [11, 35], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[8, 2], [11, 38], [11, 37], [17, 39], [30, 14], [38, 12], [28, 1], [28, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
449	[[29, 34], [34, 27], [21, 26], [6, 1], [22, 13], [13, 31], [26, 0], [35, 34], [39, 14], [24, 34], [23, 29], [17, 14], [15, 38], [9, 26], [33, 32], [13, 39], [32, 13], [24, 37], [8, 12], [16, 19], [23, 17], [29, 27], [8, 32], [11, 34], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[7, 2], [12, 38], [11, 36], [16, 39], [31, 14], [38, 13], [27, 1], [28, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
450	[[29, 35], [35, 27], [20, 26], [5, 1], [22, 12], [13, 30], [25, 0], [35, 35], [39, 15], [24, 33], [22, 29], [18, 14], [15, 37], [8, 26], [32, 32], [14, 39], [33, 13], [25, 37], [8, 13], [16, 18], [23, 18], [30, 27], [8, 31], [11, 33], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[6, 2], [13, 38], [11, 35], [15, 39], [32, 14], [38, 14], [26, 1], [28, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
451	[[28, 35], [34, 27], [20, 27], [4, 1], [21, 12], [13, 29], [24, 0], [34, 35], [39, 16], [23, 33], [23, 29], [18, 15], [15, 36], [8, 27], [32, 33], [15, 39], [33, 12], [25, 36], [8, 12], [16, 19], [22, 18], [30, 28], [8, 30], [11, 32], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[5, 2], [14, 38], [11, 34], [15, 38], [32, 13], [38, 15], [25, 1], [29, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
452	[[28, 34], [33, 27], [19, 27], [3, 1], [21, 11], [13, 28], [23, 0], [34, 36], [39, 17], [23, 34], [24, 29], [18, 14], [15, 35], [8, 26], [31, 33], [16, 39], [34, 12], [26, 36], [8, 13], [15, 19], [22, 19], [29, 28], [7, 30], [11, 31], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[5, 1], [15, 38], [11, 33], [16, 38], [33, 13], [38, 16], [24, 1], [30, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
453	[[28, 33], [34, 27], [20, 27], [3, 2], [21, 10], [13, 27], [22, 0], [35, 36], [39, 18], [22, 34], [24, 30], [17, 14], [15, 34], [8, 25], [31, 32], [17, 39], [35, 12], [27, 36], [8, 14], [16, 19], [21, 19], [29, 29], [7, 29], [11, 30], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[4, 1], [15, 39], [11, 32], [16, 39], [34, 13], [38, 17], [23, 1], [30, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
454	[[27, 33], [34, 26], [20, 26], [3, 3], [22, 10], [13, 26], [21, 0], [35, 35], [39, 19], [21, 34], [23, 30], [17, 13], [16, 34], [8, 24], [32, 32], [18, 39], [35, 11], [27, 35], [8, 15], [17, 19], [21, 18], [29, 28], [6, 29], [11, 29], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 1], [15, 38], [11, 31], [17, 39], [35, 13], [38, 18], [22, 1], [31, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
455	[[27, 32], [35, 26], [20, 25], [3, 4], [22, 11], [12, 26], [20, 0], [34, 35], [39, 20], [22, 34], [23, 29], [17, 14], [16, 33], [7, 24], [31, 32], [19, 39], [35, 10], [27, 36], [7, 15], [17, 20], [21, 17], [30, 28], [5, 29], [11, 28], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 2], [16, 38], [11, 30], [18, 39], [35, 12], [38, 19], [21, 1], [32, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
456	[[26, 32], [34, 26], [20, 24], [3, 5], [22, 12], [12, 25], [19, 0], [35, 35], [39, 21], [23, 34], [24, 29], [16, 14], [16, 32], [8, 24], [32, 32], [20, 39], [35, 9], [27, 35], [6, 15], [17, 19], [22, 17], [29, 28], [6, 29], [10, 28], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 3], [16, 37], [11, 29], [19, 39], [35, 11], [38, 20], [20, 1], [32, 11]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
457	[[26, 33], [35, 26], [20, 25], [3, 6], [22, 13], [12, 24], [18, 0], [34, 35], [39, 22], [23, 33], [25, 29], [16, 15], [17, 32], [8, 23], [33, 32], [21, 39], [35, 8], [28, 35], [7, 15], [17, 18], [22, 18], [29, 27], [6, 30], [9, 28], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 4], [16, 36], [10, 29], [20, 39], [35, 10], [38, 21], [19, 1], [32, 10]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
458	[[26, 32], [34, 26], [21, 25], [3, 7], [21, 13], [13, 24], [17, 0], [33, 35], [39, 23], [22, 33], [24, 29], [16, 14], [17, 31], [9, 23], [32, 32], [22, 39], [35, 7], [29, 35], [8, 15], [18, 18], [21, 18], [30, 27], [5, 30], [8, 28], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 5], [17, 36], [9, 29], [21, 39], [35, 9], [38, 22], [18, 1], [33, 10]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
459	[[26, 31], [34, 27], [20, 25], [3, 8], [21, 12], [14, 24], [16, 0], [34, 35], [39, 24], [22, 34], [24, 28], [16, 13], [17, 30], [10, 23], [32, 31], [23, 39], [35, 6], [29, 34], [9, 15], [19, 18], [21, 17], [31, 27], [4, 30], [7, 28], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 6], [17, 35], [8, 29], [22, 39], [35, 8], [38, 23], [17, 1], [33, 9]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
460	[[26, 32], [34, 28], [20, 24], [3, 9], [21, 11], [15, 24], [15, 0], [34, 34], [39, 25], [22, 33], [24, 27], [15, 13], [17, 29], [9, 23], [31, 31], [23, 38], [35, 5], [28, 34], [9, 16], [18, 18], [22, 17], [30, 27], [4, 31], [7, 27], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 7], [17, 34], [7, 29], [23, 39], [35, 7], [38, 24], [16, 1], [33, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
461	[[26, 31], [35, 28], [20, 23], [3, 10], [20, 11], [16, 24], [14, 0], [35, 34], [39, 26], [23, 33], [24, 28], [15, 12], [17, 28], [9, 24], [31, 32], [23, 37], [35, 4], [29, 34], [9, 17], [18, 17], [23, 17], [30, 26], [4, 32], [7, 26], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 8], [17, 33], [7, 28], [23, 38], [35, 6], [38, 25], [15, 1], [32, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
462	[[27, 31], [35, 29], [21, 23], [3, 11], [19, 11], [15, 24], [13, 0], [34, 34], [39, 27], [22, 33], [24, 27], [14, 12], [17, 27], [10, 24], [31, 31], [24, 37], [35, 3], [29, 35], [8, 17], [17, 17], [23, 18], [31, 26], [4, 33], [7, 25], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 9], [17, 32], [7, 27], [23, 37], [35, 5], [38, 26], [14, 1], [33, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
463	[[26, 31], [34, 29], [22, 23], [3, 12], [20, 11], [16, 24], [12, 0], [34, 33], [39, 28], [23, 33], [23, 27], [14, 13], [17, 26], [11, 24], [30, 31], [25, 37], [34, 3], [28, 35], [8, 18], [18, 17], [23, 19], [30, 26], [5, 33], [7, 24], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 10], [17, 31], [7, 26], [24, 37], [35, 4], [38, 27], [13, 1], [34, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
464	[[27, 31], [33, 29], [22, 24], [3, 13], [21, 11], [16, 23], [11, 0], [34, 34], [39, 29], [22, 33], [23, 28], [13, 13], [18, 26], [12, 24], [30, 30], [26, 37], [33, 3], [29, 35], [8, 19], [17, 17], [23, 20], [31, 26], [4, 33], [7, 23], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 11], [16, 31], [7, 25], [25, 37], [34, 4], [38, 28], [12, 1], [33, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
465	[[27, 32], [33, 28], [22, 25], [3, 14], [21, 10], [16, 22], [10, 0], [34, 35], [39, 30], [22, 32], [23, 29], [13, 14], [19, 26], [12, 23], [30, 29], [27, 37], [32, 3], [30, 35], [8, 20], [17, 18], [23, 21], [31, 25], [5, 33], [7, 22], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 12], [16, 30], [7, 24], [26, 37], [33, 4], [38, 29], [11, 1], [33, 9]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
466	[[27, 31], [33, 27], [22, 24], [3, 15], [22, 10], [17, 22], [9, 0], [34, 34], [39, 31], [22, 33], [23, 28], [12, 14], [19, 25], [13, 23], [30, 30], [28, 37], [31, 3], [30, 34], [8, 19], [16, 18], [24, 21], [31, 24], [6, 33], [7, 21], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 13], [17, 30], [7, 23], [27, 37], [32, 4], [38, 30], [10, 1], [32, 9]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
467	[[26, 31], [34, 27], [22, 23], [3, 16], [21, 10], [17, 23], [8, 0], [34, 35], [39, 32], [22, 32], [23, 29], [13, 14], [20, 25], [13, 24], [30, 29], [29, 37], [30, 3], [31, 34], [9, 19], [15, 18], [24, 20], [32, 24], [6, 34], [7, 20], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 14], [18, 30], [7, 22], [28, 37], [31, 4], [38, 31], [9, 1], [32, 10]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
468	[[26, 30], [34, 28], [23, 23], [3, 17], [21, 11], [17, 22], [7, 0], [34, 36], [39, 33], [22, 33], [24, 29], [12, 14], [20, 26], [13, 25], [30, 30], [30, 37], [29, 3], [31, 33], [10, 19], [15, 19], [23, 20], [31, 24], [6, 33], [7, 19], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 15], [19, 30], [7, 21], [29, 37], [30, 4], [38, 32], [8, 1], [33, 10]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
469	[[26, 31], [34, 27], [23, 24], [3, 18], [21, 12], [18, 22], [6, 0], [35, 36], [39, 34], [22, 34], [25, 29], [11, 14], [20, 25], [13, 24], [30, 29], [30, 38], [28, 3], [31, 32], [11, 19], [14, 19], [24, 20], [30, 24], [6, 32], [7, 18], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 16], [20, 30], [7, 20], [30, 37], [29, 4], [38, 33], [7, 1], [32, 10]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
470	[[27, 31], [34, 28], [24, 24], [3, 19], [20, 12], [18, 21], [5, 0], [36, 36], [39, 35], [22, 35], [26, 29], [11, 15], [20, 24], [12, 24], [29, 29], [29, 38], [27, 3], [32, 32], [12, 19], [13, 19], [24, 19], [30, 25], [6, 33], [7, 17], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 17], [21, 30], [7, 19], [30, 38], [28, 4], [38, 34], [6, 1], [32, 11]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
471	[[27, 32], [34, 29], [25, 24], [3, 20], [20, 13], [19, 21], [4, 0], [35, 36], [39, 36], [22, 36], [26, 28], [11, 14], [20, 25], [13, 24], [29, 28], [28, 38], [26, 3], [32, 33], [12, 20], [14, 19], [24, 18], [30, 24], [6, 34], [7, 16], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 18], [22, 30], [7, 18], [29, 38], [27, 4], [38, 35], [5, 1], [33, 11]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
472	[[27, 33], [33, 29], [26, 24], [3, 21], [21, 13], [20, 21], [3, 0], [34, 36], [39, 37], [22, 35], [27, 28], [12, 14], [19, 25], [13, 25], [29, 27], [27, 38], [25, 3], [33, 33], [12, 21], [14, 18], [23, 18], [31, 24], [5, 34], [7, 15], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 19], [23, 30], [7, 17], [28, 38], [26, 4], [38, 36], [4, 1], [32, 11]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
473	[[27, 32], [34, 29], [25, 24], [3, 22], [21, 14], [21, 21], [2, 0], [33, 36], [39, 38], [23, 35], [27, 27], [13, 14], [18, 25], [12, 25], [28, 27], [26, 38], [24, 3], [33, 32], [12, 22], [14, 19], [23, 17], [32, 24], [5, 33], [7, 14], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 20], [24, 30], [7, 16], [27, 38], [25, 4], [38, 37], [3, 1], [33, 11]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
474	[[27, 33], [34, 28], [25, 23], [3, 23], [21, 13], [21, 22], [1, 0], [33, 35], [39, 39], [22, 35], [27, 26], [13, 15], [17, 25], [11, 25], [29, 27], [25, 38], [23, 3], [32, 32], [13, 22], [15, 19], [23, 18], [32, 25], [6, 33], [7, 13], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 21], [25, 30], [8, 16], [26, 38], [24, 4], [38, 38], [2, 1], [33, 10]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
475	[[28, 33], [35, 28], [26, 23], [3, 24], [22, 13], [21, 23], [0, 0], [33, 34], [39, 38], [21, 35], [27, 25], [14, 15], [17, 26], [11, 26], [30, 27], [24, 38], [22, 3], [32, 31], [13, 21], [15, 18], [23, 17], [32, 24], [6, 34], [7, 12], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 22], [26, 30], [9, 16], [25, 38], [23, 4], [38, 39], [1, 1], [33, 9]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
476	[[29, 33], [34, 28], [27, 23], [3, 25], [23, 13], [21, 22], [1, 0], [33, 33], [39, 37], [20, 35], [28, 25], [15, 15], [16, 26], [11, 27], [31, 27], [23, 38], [21, 3], [31, 31], [13, 22], [16, 18], [24, 17], [32, 23], [7, 34], [6, 12], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 23], [27, 30], [10, 16], [24, 38], [22, 4], [38, 38], [0, 1], [33, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
477	[[29, 34], [35, 28], [27, 22], [3, 26], [22, 13], [20, 22], [2, 0], [34, 33], [39, 36], [20, 34], [29, 25], [16, 15], [17, 26], [11, 28], [30, 27], [22, 38], [20, 3], [32, 31], [12, 22], [17, 18], [24, 18], [32, 24], [7, 33], [5, 12], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 24], [28, 30], [10, 15], [23, 38], [21, 4], [38, 37], [1, 1], [33, 7]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
478	[[29, 35], [34, 28], [26, 22], [3, 27], [22, 14], [20, 21], [3, 0], [35, 33], [39, 35], [20, 33], [29, 24], [16, 14], [18, 26], [11, 29], [31, 27], [21, 38], [19, 3], [33, 31], [13, 22], [18, 18], [25, 18], [32, 23], [8, 33], [5, 11], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 25], [29, 30], [10, 14], [22, 38], [20, 4], [38, 36], [2, 1], [33, 6]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
479	[[28, 35], [35, 28], [25, 22], [3, 28], [22, 15], [20, 22], [4, 0], [34, 33], [39, 34], [19, 33], [29, 25], [16, 15], [18, 27], [12, 29], [31, 26], [20, 38], [18, 3], [33, 32], [13, 21], [19, 18], [25, 17], [33, 23], [7, 33], [4, 11], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 26], [30, 30], [9, 14], [21, 38], [19, 4], [38, 35], [3, 1], [32, 6]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
480	[[29, 35], [36, 28], [24, 22], [3, 29], [22, 14], [21, 22], [5, 0], [34, 34], [39, 33], [18, 33], [29, 24], [16, 14], [19, 27], [13, 29], [31, 25], [19, 38], [17, 3], [32, 32], [13, 22], [19, 19], [25, 18], [34, 23], [6, 33], [3, 11], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 27], [31, 30], [8, 14], [20, 38], [18, 4], [38, 34], [4, 1], [33, 6]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
481	[[28, 35], [36, 27], [25, 22], [3, 30], [23, 14], [21, 21], [6, 0], [33, 34], [39, 32], [17, 33], [29, 23], [16, 13], [20, 27], [13, 30], [31, 24], [18, 38], [16, 3], [33, 32], [13, 23], [19, 18], [26, 18], [35, 23], [7, 33], [2, 11], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 28], [31, 31], [7, 14], [19, 38], [17, 4], [38, 33], [5, 1], [32, 6]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
482	[[27, 35], [36, 26], [25, 23], [3, 31], [23, 13], [21, 22], [7, 0], [33, 35], [39, 31], [17, 32], [29, 24], [16, 12], [21, 27], [12, 30], [31, 25], [17, 38], [15, 3], [34, 32], [13, 24], [19, 17], [25, 18], [34, 23], [7, 34], [2, 12], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 29], [31, 32], [6, 14], [18, 38], [16, 4], [38, 32], [6, 1], [33, 6]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
483	[[26, 35], [36, 27], [25, 24], [3, 32], [24, 13], [21, 21], [8, 0], [33, 36], [39, 30], [18, 32], [28, 24], [15, 12], [21, 26], [11, 30], [31, 26], [16, 38], [14, 3], [34, 31], [12, 24], [19, 18], [26, 18], [34, 22], [7, 35], [1, 12], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 30], [31, 33], [5, 14], [17, 38], [15, 4], [38, 31], [7, 1], [34, 6]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
484	[[25, 35], [35, 27], [25, 25], [3, 33], [23, 13], [21, 22], [9, 0], [33, 37], [39, 29], [18, 31], [29, 24], [16, 12], [21, 25], [12, 30], [31, 25], [15, 38], [13, 3], [34, 30], [12, 25], [20, 18], [26, 19], [33, 22], [7, 34], [1, 11], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 31], [31, 34], [4, 14], [16, 38], [14, 4], [38, 30], [8, 1], [33, 6]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
485	[[26, 35], [35, 26], [26, 25], [3, 34], [22, 13], [22, 22], [10, 0], [34, 37], [39, 28], [18, 31], [28, 24], [17, 12], [21, 26], [13, 30], [31, 26], [14, 38], [12, 3], [33, 30], [12, 24], [20, 19], [26, 20], [33, 23], [8, 34], [0, 11], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 32], [32, 34], [4, 13], [15, 38], [13, 4], [38, 29], [9, 1], [32, 6]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
486	[[26, 34], [35, 25], [25, 25], [3, 35], [23, 13], [22, 23], [11, 0], [35, 37], [39, 27], [19, 31], [28, 23], [17, 11], [20, 26], [14, 30], [32, 26], [14, 37], [11, 3], [32, 30], [13, 24], [20, 18], [25, 20], [33, 22], [9, 34], [1, 11], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 33], [33, 34], [5, 13], [14, 38], [13, 3], [38, 28], [10, 1], [32, 7]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
487	[[26, 35], [34, 25], [25, 26], [3, 36], [24, 13], [22, 22], [12, 0], [35, 36], [39, 26], [19, 32], [29, 23], [18, 11], [21, 26], [13, 30], [31, 26], [14, 36], [11, 4], [31, 30], [13, 23], [21, 18], [25, 19], [33, 21], [10, 34], [1, 10], [21, 35], [26, 37], [39, 38], [39, 1], [39, 5], [30, 39]]	[[3, 34], [34, 34], [4, 13], [14, 37], [12, 3], [38, 27], [11, 1], [31, 7]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
